0.017,0.098
0.034,0.090
0.051,0.086
0.067,0.100
0.084,0.107
0.101,0.093
0.117,0.100
0.134,0.094
0.151,0.097
0.168,0.113
0.184,0.096
0.201,0.106
0.218,0.097
0.234,0.115
0.251,0.122
0.268,0.105
0.285,0.101
0.301,0.118
0.318,0.119
0.335,0.122
0.351,0.119
0.368,0.127
0.385,0.128
0.402,0.145
0.418,0.150
0.435,0.137
0.452,0.147
0.468,0.165
0.485,0.159
0.502,0.156
0.519,0.153
0.535,0.159
0.552,0.181
0.569,0.185
0.586,0.196
0.602,0.194
0.619,0.203
0.636,0.216
0.652,0.231
0.669,0.220
0.686,0.227
0.703,0.240
0.719,0.259
0.736,0.270
0.753,0.269
0.769,0.270
0.786,0.290
0.803,0.308
0.820,0.310
0.836,0.307
0.853,0.318
0.870,0.346
0.886,0.381
0.903,0.368
0.920,0.364
0.937,0.388
0.953,0.416
0.970,0.440
0.987,0.450
1.003,0.458
1.020,0.476
1.037,0.501
1.054,0.535
1.070,0.547
1.087,0.547
1.104,0.580
1.120,0.629
1.137,0.654
1.154,0.650
1.171,0.662
1.187,0.690
1.204,0.749
1.221,0.791
1.237,0.772
1.254,0.788
1.271,0.845
1.288,0.919
1.304,0.949
1.321,0.937
1.338,0.975
1.354,1.052
1.371,1.114
1.388,1.140
1.405,1.152
1.421,1.184
1.438,1.277
1.455,1.359
1.471,1.385
1.488,1.414
1.505,1.462
1.522,1.587
1.538,1.671
1.555,1.696
1.572,1.731
1.588,1.825
1.605,1.947
1.622,2.034
1.639,2.067
1.655,2.133
1.672,2.247
1.689,2.374
1.705,2.469
1.722,2.537
1.739,2.612
1.756,2.730
1.772,2.840
1.789,2.952
1.806,3.058
1.822,3.147
1.839,3.257
1.856,3.345
1.873,3.467
1.889,3.589
1.906,3.670
1.923,3.747
1.939,3.830
1.956,3.941
1.973,4.074
1.990,4.151
2.006,4.207
2.023,4.257
2.040,4.378
2.056,4.500
2.073,4.547
2.090,4.576
2.107,4.640
2.123,4.738
2.140,4.842
2.157,4.869
2.173,4.887
2.190,4.934
2.207,5.024
2.224,5.099
2.240,5.124
2.257,5.120
2.274,5.180
2.290,5.276
2.307,5.312
2.324,5.326
2.341,5.333
2.357,5.380
2.374,5.448
2.391,5.489
2.407,5.480
2.424,5.500
2.441,5.541
2.458,5.597
2.474,5.621
2.491,5.630
2.508,5.637
2.524,5.681
2.541,5.728
2.558,5.731
2.575,5.737
2.591,5.748
2.608,5.790
2.625,5.822
2.641,5.833
2.658,5.820
2.675,5.841
2.692,5.874
2.708,5.910
2.725,5.901
2.742,5.901
2.758,5.916
2.775,5.950
2.792,5.959
2.809,5.974
2.825,5.959
2.842,5.987
2.859,6.006
2.875,6.022
2.892,6.017
2.909,6.019
2.926,6.027
2.942,6.061
2.959,6.057
2.976,6.046
2.992,6.049
3.009,6.077
3.026,6.090
3.043,6.098
3.059,6.085
3.076,6.084
3.093,6.097
3.109,6.117
3.126,6.113
3.143,6.126
3.160,6.114
3.176,6.128
3.193,6.134
3.210,6.149
3.226,6.145
3.243,6.134
3.260,6.163
3.277,6.157
3.293,6.154
3.310,6.162
3.327,6.152
3.343,6.173
3.360,6.168
3.377,6.170
3.394,6.167
3.410,6.168
3.427,6.174
3.444,6.181
3.460,6.174
3.477,6.185
3.494,6.179
3.511,6.183
3.527,6.191
3.544,6.190
3.561,6.191
3.577,6.196
3.594,6.189
3.611,6.185
3.628,6.176
3.644,6.179
3.661,6.195
3.678,6.189
3.694,6.181
3.711,6.184
3.728,6.182
3.745,6.197
3.761,6.195
3.778,6.176
3.795,6.181
3.811,6.184
3.828,6.188
3.845,6.175
3.862,6.182
3.878,6.164
3.895,6.181
3.912,6.164
