0.018,0.094
0.035,0.099
0.052,0.088
0.069,0.096
0.087,0.090
0.104,0.091
0.121,0.096
0.138,0.101
0.156,0.100
0.173,0.090
0.190,0.105
0.207,0.092
0.225,0.099
0.242,0.093
0.259,0.101
0.276,0.093
0.294,0.106
0.311,0.112
0.328,0.116
0.345,0.095
0.363,0.118
0.380,0.116
0.397,0.108
0.414,0.112
0.432,0.127
0.449,0.128
0.466,0.116
0.483,0.115
0.501,0.129
0.518,0.124
0.535,0.121
0.552,0.130
0.570,0.140
0.587,0.130
0.604,0.125
0.621,0.148
0.639,0.150
0.656,0.152
0.673,0.150
0.690,0.159
0.708,0.162
0.725,0.157
0.742,0.150
0.759,0.181
0.777,0.163
0.794,0.170
0.811,0.170
0.828,0.180
0.846,0.187
0.863,0.183
0.880,0.191
0.897,0.204
0.915,0.195
0.932,0.212
0.949,0.215
0.966,0.229
0.984,0.224
1.001,0.224
1.018,0.240
1.035,0.235
1.053,0.236
1.070,0.267
1.087,0.275
1.104,0.260
1.122,0.271
1.139,0.297
1.156,0.301
1.173,0.295
1.191,0.296
1.208,0.323
1.225,0.317
1.242,0.316
1.260,0.338
1.277,0.351
1.294,0.350
1.311,0.359
1.329,0.375
1.346,0.388
1.363,0.377
1.380,0.402
1.398,0.442
1.415,0.431
1.432,0.433
1.449,0.460
1.467,0.479
1.484,0.482
1.501,0.479
1.518,0.516
1.536,0.539
1.553,0.516
1.570,0.534
1.587,0.585
1.605,0.593
1.622,0.579
1.639,0.611
1.657,0.668
1.674,0.663
1.691,0.643
1.708,0.701
1.726,0.744
1.743,0.735
1.760,0.736
1.777,0.807
1.795,0.822
1.812,0.805
1.829,0.862
1.846,0.919
1.864,0.924
1.881,0.918
1.898,0.981
1.915,1.048
1.933,1.038
1.950,1.061
1.967,1.153
1.984,1.189
2.002,1.180
2.019,1.224
2.036,1.334
2.053,1.361
2.071,1.363
2.088,1.435
2.105,1.530
2.122,1.543
2.140,1.586
2.157,1.699
2.174,1.780
2.191,1.785
2.209,1.863
2.226,2.002
2.243,2.075
2.260,2.094
2.278,2.217
2.295,2.344
2.312,2.403
2.329,2.483
2.347,2.611
2.364,2.735
2.381,2.815
2.398,2.912
2.416,3.027
2.433,3.139
2.450,3.247
2.467,3.344
2.485,3.443
2.502,3.562
2.519,3.678
2.536,3.767
2.554,3.844
2.571,3.970
2.588,4.081
2.605,4.121
2.623,4.201
2.640,4.331
2.657,4.389
2.674,4.415
2.692,4.514
2.709,4.635
2.726,4.661
2.743,4.683
2.761,4.784
2.778,4.862
2.795,4.866
2.812,4.896
2.830,5.016
2.847,5.059
2.864,5.034
2.881,5.097
2.899,5.195
2.916,5.195
2.933,5.193
2.950,5.264
2.968,5.322
2.985,5.325
3.002,5.331
3.019,5.415
3.037,5.434
3.054,5.418
3.071,5.457
3.088,5.527
3.106,5.528
3.123,5.521
3.140,5.558
3.157,5.617
3.175,5.607
3.192,5.598
3.209,5.658
3.226,5.675
3.244,5.657
3.261,5.673
3.278,5.740
3.295,5.736
3.313,5.732
3.330,5.748
3.347,5.792
3.364,5.795
3.382,5.783
3.399,5.815
3.416,5.850
3.433,5.828
3.451,5.839
3.468,5.876
3.485,5.875
3.502,5.862
3.520,5.898
3.537,5.911
3.554,5.910
3.572,5.910
3.589,5.945
3.606,5.957
3.623,5.946
3.641,5.959
3.658,5.970
3.675,5.981
3.692,5.970
3.710,5.990
3.727,6.001
3.744,6.015
3.761,6.013
3.779,6.020
3.796,6.045
3.813,6.039
3.830,6.029
3.848,6.054
3.865,6.062
3.882,6.052
3.899,6.055
3.917,6.074
3.934,6.078
3.951,6.068
3.968,6.079
3.986,6.088
4.003,6.085
4.020,6.084
4.037,6.096
4.055,6.114
4.072,6.098
4.089,6.111
4.106,6.126
4.124,6.130
4.141,6.123
4.158,6.128
4.175,6.144
4.193,6.131
4.210,6.130
4.227,6.138
4.244,6.155
4.262,6.140
4.279,6.135
4.296,6.152
4.313,6.152
4.331,6.150
4.348,6.149
4.365,6.173
4.382,6.164
4.400,6.155
4.417,6.169
4.434,6.171
4.451,6.167
4.469,6.163
4.486,6.169
4.503,6.176
4.520,6.170
4.538,6.176
4.555,6.184
4.572,6.181
4.589,6.172
4.607,6.171
4.624,6.189
4.641,6.178
4.658,6.178
4.676,6.196
4.693,6.189
4.710,6.179
4.727,6.178
4.745,6.183
4.762,6.198
4.779,6.187
4.796,6.192
4.814,6.186
4.831,6.187
4.848,6.182
4.865,6.184
4.883,6.187
4.900,6.192
4.917,6.192
4.934,6.197
4.952,6.194
4.969,6.179
4.986,6.187
5.003,6.189
5.021,6.186
5.038,6.172
5.055,6.189
5.072,6.183
5.090,6.182
5.107,6.183
5.124,6.177
5.141,6.175
5.159,6.180
5.176,6.168
5.193,6.179
5.210,6.178
5.228,6.165
5.245,6.163
5.262,6.173
5.279,6.158
5.297,6.163
5.314,6.162
5.331,6.166
5.348,6.166
5.366,6.166
5.383,6.159
5.400,6.152
5.417,6.157
5.435,6.154
5.452,6.146
5.469,6.151
5.486,6.136
5.504,6.144
5.521,6.139
5.538,6.127
5.556,6.126
5.573,6.124
5.590,6.121
5.607,6.110
5.625,6.119
5.642,6.124
5.659,6.107
5.676,6.089
5.694,6.108
5.711,6.099
5.728,6.079
5.745,6.090
5.763,6.096
5.780,6.080
5.797,6.064
5.814,6.057
5.832,6.078
5.849,6.050
5.866,6.044
5.883,6.055
5.901,6.059
5.918,6.026
5.935,6.017
5.952,6.035
5.970,6.016
5.987,6.008
6.004,5.993
6.021,6.012
6.039,5.981
6.056,5.971
6.073,5.978
6.090,5.968
6.108,5.956
6.125,5.935
6.142,5.943
6.159,5.946
6.177,5.909
6.194,5.903
6.211,5.906
6.228,5.887
6.246,5.873
6.263,5.859
6.280,5.874
6.297,5.836
6.315,5.806
6.332,5.824
6.349,5.832
6.366,5.779
6.384,5.768
6.401,5.782
6.418,5.752
6.435,5.709
6.453,5.710
6.470,5.716
6.487,5.690
6.504,5.645
6.522,5.661
6.539,5.660
6.556,5.605
6.573,5.572
6.591,5.592
6.608,5.564
6.625,5.501
6.642,5.495
6.660,5.507
6.677,5.462
6.694,5.401
6.711,5.395
6.729,5.388
6.746,5.333
6.763,5.284
6.780,5.294
6.798,5.270
6.815,5.184
6.832,5.143
6.849,5.160
6.867,5.092
6.884,5.011
6.901,4.985
6.918,4.995
6.936,4.887
6.953,4.801
6.970,4.815
6.987,4.765
7.005,4.660
7.022,4.584
7.039,4.577
7.056,4.494
7.074,4.360
7.091,4.316
7.108,4.281
7.125,4.170
7.143,4.047
7.160,3.989
7.177,3.921
7.194,3.775
7.212,3.671
7.229,3.595
7.246,3.509
7.263,3.373
7.281,3.267
7.298,3.173
7.315,3.063
7.332,2.957
7.350,2.832
7.367,2.732
7.384,2.655
7.401,2.547
7.419,2.423
7.436,2.330
7.453,2.277
7.471,2.170
7.488,2.051
7.505,1.982
7.522,1.961
7.540,1.844
7.557,1.737
7.574,1.710
7.591,1.669
7.609,1.552
7.626,1.482
7.643,1.476
7.660,1.434
7.678,1.319
7.695,1.287
7.712,1.292
7.729,1.232
7.747,1.144
7.764,1.131
7.781,1.123
7.798,1.054
7.816,0.995
7.833,1.011
7.850,0.990
7.867,0.903
7.885,0.880
7.902,0.896
7.919,0.863
7.936,0.790
7.954,0.792
7.971,0.788
7.988,0.737
8.005,0.701
8.023,0.711
8.040,0.710
8.057,0.650
8.074,0.633
8.092,0.642
8.109,0.616
8.126,0.572
8.143,0.572
8.161,0.584
8.178,0.548
8.195,0.506
8.212,0.521
8.230,0.520
8.247,0.467
8.264,0.461
8.281,0.466
8.299,0.457
8.316,0.411
8.333,0.415
8.350,0.419
8.368,0.395
8.385,0.372
8.402,0.378
8.419,0.378
8.437,0.358
8.454,0.328
8.471,0.357
8.488,0.348
8.506,0.321
8.523,0.312
8.540,0.316
8.557,0.301
8.575,0.287
8.592,0.283
8.609,0.284
8.626,0.275
8.644,0.257
8.661,0.271
8.678,0.259
8.695,0.243
8.713,0.223
8.730,0.237
8.747,0.224
8.764,0.219
8.782,0.216
8.799,0.224
8.816,0.216
8.833,0.184
8.851,0.207
8.868,0.205
8.885,0.179
8.902,0.182
8.920,0.175
8.937,0.187
8.954,0.165
8.971,0.166
8.989,0.172
9.006,0.152
9.023,0.161
9.040,0.152
9.058,0.147
9.075,0.141
9.092,0.148
9.109,0.146
9.127,0.137
9.144,0.141
9.161,0.132
9.178,0.132
9.196,0.126
9.213,0.120
9.230,0.118
9.247,0.123
9.265,0.125
9.282,0.116
9.299,0.122
9.316,0.117
9.334,0.105
9.351,0.108
9.368,0.108
9.385,0.113
9.403,0.101
9.420,0.104
9.437,0.108
9.455,0.112
9.472,0.095
9.489,0.108
9.506,0.100
9.524,0.102
9.541,0.091
9.558,0.105
9.575,0.097
9.593,0.090
9.610,0.088
9.627,0.095
9.644,0.104
9.662,0.097
9.679,0.103
9.696,0.098
9.713,0.093
9.731,0.095
9.748,0.094
9.765,0.096
9.782,0.092
9.800,0.096
9.817,0.091
9.834,0.098
9.851,0.092
9.869,0.105
9.886,0.104
9.903,0.088
9.920,0.101
9.938,0.108
9.955,0.107
9.972,0.096
9.989,0.099
