0.017,0.081
0.034,0.092
0.051,0.086
0.068,0.087
0.085,0.099
0.102,0.093
0.119,0.081
0.136,0.080
0.154,0.074
0.171,0.081
0.188,0.090
0.205,0.076
0.222,0.075
0.239,0.075
0.256,0.069
0.273,0.082
0.290,0.060
0.307,0.065
0.324,0.074
0.341,0.067
0.358,0.070
0.375,0.050
0.392,0.047
0.409,0.046
0.426,0.040
0.443,0.055
0.460,0.037
0.477,0.030
0.494,0.029
0.511,0.035
0.529,0.026
0.546,0.031
0.563,0.016
0.580,0.012
0.597,0.019
0.614,0.002
0.631,0.013
0.648,0.000
0.665,0.004
0.682,-0.016
0.699,-0.009
0.716,-0.019
0.733,-0.021
0.750,-0.025
0.767,-0.034
0.784,-0.024
0.801,-0.034
0.818,-0.034
0.835,-0.032
0.852,-0.035
0.869,-0.036
0.886,-0.061
0.903,-0.061
0.921,-0.053
0.938,-0.064
0.955,-0.059
0.972,-0.059
0.989,-0.068
1.006,-0.068
1.023,-0.084
1.040,-0.070
1.057,-0.083
1.074,-0.091
1.091,-0.084
1.108,-0.087
1.125,-0.089
1.142,-0.081
1.159,-0.088
1.176,-0.084
1.193,-0.098
1.210,-0.099
1.227,-0.088
1.244,-0.101
1.261,-0.082
1.278,-0.090
1.295,-0.093
1.313,-0.098
1.330,-0.085
1.347,-0.093
1.364,-0.079
1.381,-0.102
1.398,-0.089
1.415,-0.095
1.432,-0.098
1.449,-0.087
1.466,-0.087
1.483,-0.079
1.500,-0.084
1.517,-0.075
1.534,-0.075
1.551,-0.083
1.568,-0.077
1.585,-0.058
1.602,-0.067
1.619,-0.056
1.636,-0.066
1.653,-0.058
1.670,-0.044
1.688,-0.048
1.705,-0.059
1.722,-0.037
1.739,-0.047
1.756,-0.047
1.773,-0.038
1.790,-0.040
1.807,-0.034
1.824,-0.033
1.841,-0.021
1.858,-0.026
1.875,-0.019
1.892,-0.011
1.909,-0.011
1.926,0.004
1.943,-0.007
1.960,0.002
1.977,0.001
1.994,0.019
2.011,0.024
2.028,0.026
2.045,0.031
2.062,0.020
2.080,0.025
2.097,0.045
2.114,0.034
2.131,0.032
2.148,0.039
2.165,0.042
2.182,0.062
2.199,0.055
2.216,0.058
2.233,0.067
2.250,0.067
2.267,0.073
2.284,0.063
2.301,0.074
2.318,0.074
2.335,0.078
2.352,0.076
2.369,0.091
2.386,0.072
2.403,0.089
2.420,0.087
2.437,0.089
2.454,0.093
2.472,0.080
2.489,0.097
2.506,0.096
2.523,0.094
2.540,0.087
2.557,0.099
2.574,0.096
2.591,0.085
2.608,0.086
2.625,0.095
2.642,0.096
2.659,0.077
2.676,0.083
2.693,0.089
2.710,0.088
2.727,0.094
2.744,0.072
2.761,0.081
2.778,0.088
2.795,0.074
2.812,0.076
2.829,0.066
2.846,0.070
2.864,0.064
2.881,0.074
2.898,0.067
2.915,0.053
2.932,0.061
2.949,0.051
2.966,0.058
2.983,0.059
3.000,0.057
3.017,0.048
3.034,0.043
3.051,0.044
3.068,0.041
3.085,0.034
3.102,0.036
3.119,0.030
3.136,0.030
3.153,0.021
3.170,0.011
3.187,0.004
3.204,0.015
3.221,-0.000
3.239,-0.001
3.256,0.003
3.273,-0.017
3.290,-0.019
3.307,-0.010
3.324,-0.023
3.341,-0.027
3.358,-0.031
3.375,-0.025
3.392,-0.040
3.409,-0.045
3.426,-0.045
3.443,-0.037
3.460,-0.043
3.477,-0.062
3.494,-0.058
3.511,-0.057
3.528,-0.063
3.545,-0.052
3.562,-0.073
3.579,-0.071
3.596,-0.075
3.613,-0.071
3.631,-0.067
3.648,-0.077
3.665,-0.072
3.682,-0.081
3.699,-0.080
3.716,-0.090
3.733,-0.082
3.750,-0.082
3.767,-0.087
3.784,-0.094
3.801,-0.086
3.818,-0.083
3.835,-0.099
3.852,-0.082
3.869,-0.095
3.886,-0.091
3.903,-0.082
3.920,-0.091
3.937,-0.095
3.954,-0.089
3.971,-0.084
3.988,-0.089
4.005,-0.094
4.023,-0.079
4.040,-0.075
4.057,-0.090
4.074,-0.082
4.091,-0.071
4.108,-0.073
4.125,-0.083
4.142,-0.079
4.159,-0.065
4.176,-0.062
4.193,-0.075
4.210,-0.061
4.227,-0.057
4.244,-0.051
4.261,-0.049
4.278,-0.058
4.295,-0.052
4.312,-0.051
4.329,-0.034
4.346,-0.036
4.363,-0.027
4.380,-0.025
4.397,-0.033
4.415,-0.022
4.432,-0.021
4.449,-0.025
4.466,-0.004
4.483,-0.010
4.500,0.002
4.517,-0.001
4.534,0.001
4.551,0.013
4.568,0.010
4.585,0.023
4.602,0.010
4.619,0.021
4.636,0.023
4.653,0.029
4.670,0.039
4.687,0.028
4.704,0.041
4.721,0.033
4.738,0.041
4.755,0.053
4.772,0.061
4.790,0.052
4.807,0.057
4.824,0.068
4.841,0.056
4.858,0.064
4.875,0.067
4.892,0.079
4.909,0.074
4.926,0.067
4.943,0.088
4.960,0.081
4.977,0.074
4.994,0.092
5.011,0.088
5.028,0.089
5.045,0.090
5.062,0.081
5.079,0.087
5.096,0.086
5.113,0.087
5.130,0.102
5.147,0.095
5.164,0.093
5.182,0.096
5.199,0.079
5.216,0.097
5.233,0.094
5.250,0.093
5.267,0.093
5.284,0.082
5.301,0.095
5.318,0.077
5.335,0.084
5.352,0.086
5.369,0.072
5.386,0.070
5.403,0.080
5.420,0.075
5.437,0.068
5.454,0.078
5.471,0.064
5.488,0.072
5.505,0.069
5.522,0.070
5.539,0.065
5.556,0.058
5.574,0.043
5.591,0.044
5.608,0.050
5.625,0.033
5.642,0.028
5.659,0.041
5.676,0.041
5.693,0.022
5.710,0.022
5.727,0.018
5.744,0.008
5.761,0.011
5.778,0.018
5.795,0.012
5.812,-0.001
5.829,-0.011
5.846,-0.006
5.863,-0.005
5.880,-0.018
5.897,-0.020
5.914,-0.030
5.931,-0.027
5.948,-0.021
5.966,-0.038
5.983,-0.038
6.000,-0.047
6.017,-0.042
6.034,-0.045
6.051,-0.045
6.068,-0.056
6.085,-0.056
6.102,-0.053
6.119,-0.064
6.136,-0.060
6.153,-0.065
6.170,-0.065
6.187,-0.066
6.204,-0.083
6.221,-0.082
6.238,-0.088
6.255,-0.073
6.272,-0.079
6.289,-0.094
6.306,-0.079
6.323,-0.092
6.341,-0.099
6.358,-0.086
6.375,-0.090
6.392,-0.094
6.409,-0.096
6.426,-0.090
6.443,-0.081
6.460,-0.094
6.477,-0.088
6.494,-0.078
6.511,-0.088
6.528,-0.084
6.545,-0.080
6.562,-0.091
6.579,-0.076
6.596,-0.096
6.613,-0.092
6.630,-0.084
6.647,-0.088
6.664,-0.070
6.681,-0.084
6.698,-0.077
6.715,-0.068
6.733,-0.079
6.750,-0.074
6.767,-0.057
6.784,-0.060
6.801,-0.052
6.818,-0.064
6.835,-0.062
6.852,-0.050
6.869,-0.051
6.886,-0.050
6.903,-0.043
6.920,-0.048
6.937,-0.036
