0.017,0.099
0.034,0.096
0.051,0.089
0.068,0.087
0.085,0.105
0.102,0.093
0.119,0.082
0.136,0.087
0.153,0.093
0.170,0.096
0.186,0.083
0.203,0.086
0.220,0.089
0.237,0.082
0.254,0.080
0.271,0.080
0.288,0.075
0.305,0.062
0.322,0.063
0.339,0.062
0.356,0.050
0.373,0.048
0.390,0.042
0.407,0.050
0.424,0.046
0.441,0.039
0.458,0.040
0.474,0.034
0.491,0.036
0.508,0.019
0.525,0.017
0.542,0.005
0.559,0.010
0.576,0.012
0.593,-0.005
0.610,-0.014
0.627,-0.016
0.644,-0.021
0.661,-0.024
0.678,-0.019
0.695,-0.018
0.712,-0.040
0.729,-0.031
0.746,-0.041
0.762,-0.036
0.779,-0.035
0.796,-0.041
0.813,-0.051
0.830,-0.065
0.847,-0.068
0.864,-0.065
0.881,-0.061
0.898,-0.061
0.915,-0.076
0.932,-0.087
0.949,-0.082
0.966,-0.088
0.983,-0.085
1.000,-0.083
1.017,-0.080
1.034,-0.095
1.051,-0.095
1.067,-0.101
1.084,-0.087
1.101,-0.099
1.118,-0.097
1.135,-0.092
1.152,-0.100
1.169,-0.089
1.186,-0.094
1.203,-0.105
1.220,-0.094
1.237,-0.106
1.254,-0.095
1.271,-0.084
1.288,-0.089
1.305,-0.082
1.322,-0.093
1.339,-0.094
1.355,-0.081
1.372,-0.089
1.389,-0.085
1.406,-0.074
1.423,-0.079
1.440,-0.073
1.457,-0.083
1.474,-0.076
1.491,-0.064
1.508,-0.074
1.525,-0.057
1.542,-0.063
1.559,-0.064
1.576,-0.045
1.593,-0.041
1.610,-0.044
1.627,-0.033
1.643,-0.045
1.660,-0.021
1.677,-0.021
1.694,-0.023
1.711,-0.019
1.728,-0.009
1.745,-0.010
1.762,-0.005
1.779,-0.010
1.796,0.008
1.813,0.004
1.830,0.019
1.847,0.023
1.864,0.011
1.881,0.027
1.898,0.037
1.915,0.030
1.931,0.040
1.948,0.042
1.965,0.042
1.982,0.045
1.999,0.048
2.016,0.050
2.033,0.051
2.050,0.070
2.067,0.053
2.084,0.066
2.101,0.062
2.118,0.083
2.135,0.068
2.152,0.070
2.169,0.087
2.186,0.090
2.203,0.088
2.219,0.098
2.236,0.088
2.253,0.101
2.270,0.102
2.287,0.085
2.304,0.101
2.321,0.089
2.338,0.100
2.355,0.089
2.372,0.083
2.389,0.102
2.406,0.095
2.423,0.090
2.440,0.095
2.457,0.093
2.474,0.089
2.491,0.088
2.507,0.091
2.524,0.095
2.541,0.094
2.558,0.075
2.575,0.080
2.592,0.077
2.609,0.086
2.626,0.073
2.643,0.073
2.660,0.066
2.677,0.066
2.694,0.066
2.711,0.074
2.728,0.053
2.745,0.050
2.762,0.051
2.779,0.052
2.795,0.038
2.812,0.044
2.829,0.046
2.846,0.039
2.863,0.023
2.880,0.021
2.897,0.018
2.914,0.013
2.931,0.019
2.948,0.007
2.965,0.009
2.982,0.000
2.999,-0.001
3.016,-0.018
3.033,-0.021
3.050,-0.019
3.067,-0.019
3.083,-0.030
3.100,-0.032
3.117,-0.038
3.134,-0.030
3.151,-0.041
3.168,-0.051
3.185,-0.049
3.202,-0.048
3.219,-0.062
3.236,-0.052
3.253,-0.069
3.270,-0.058
3.287,-0.072
3.304,-0.064
3.321,-0.071
3.338,-0.078
3.355,-0.074
3.371,-0.080
3.388,-0.088
3.405,-0.081
3.422,-0.083
3.439,-0.087
3.456,-0.092
3.473,-0.100
3.490,-0.085
3.507,-0.098
3.524,-0.081
3.541,-0.094
3.558,-0.106
