0.017,0.090
0.034,0.099
0.050,0.098
0.067,0.091
0.084,0.084
0.100,0.105
0.117,0.101
0.134,0.086
0.150,0.101
0.167,0.097
0.184,0.090
0.200,0.097
0.217,0.101
0.234,0.089
0.251,0.093
0.267,0.102
0.284,0.076
0.301,0.083
0.317,0.092
0.334,0.088
0.351,0.080
0.367,0.077
0.384,0.086
0.401,0.081
0.417,0.074
0.434,0.080
0.451,0.078
0.467,0.068
0.484,0.082
0.501,0.067
0.518,0.070
0.534,0.069
0.551,0.056
0.568,0.064
0.584,0.064
0.601,0.067
0.618,0.059
0.634,0.062
0.651,0.045
0.668,0.045
0.684,0.060
0.701,0.049
0.718,0.052
0.734,0.048
0.751,0.041
0.768,0.038
0.785,0.035
0.801,0.046
0.818,0.027
0.835,0.035
0.851,0.023
0.868,0.027
0.885,0.033
0.901,0.026
0.918,0.025
0.935,0.015
0.951,0.021
0.968,0.020
0.985,0.021
1.002,0.015
1.018,0.012
1.035,0.006
1.052,0.006
1.068,0.002
1.085,-0.002
1.102,-0.005
1.118,-0.014
1.135,-0.013
1.152,-0.015
1.168,-0.009
1.185,-0.011
1.202,-0.020
1.218,-0.014
1.235,-0.024
1.252,-0.015
1.269,-0.028
1.285,-0.031
1.302,-0.030
1.319,-0.025
1.335,-0.037
1.352,-0.036
1.369,-0.044
1.385,-0.044
1.402,-0.051
1.419,-0.044
1.435,-0.048
1.452,-0.053
1.469,-0.052
1.485,-0.049
1.502,-0.051
1.519,-0.065
1.536,-0.065
1.552,-0.053
1.569,-0.070
1.586,-0.057
1.602,-0.058
1.619,-0.065
1.636,-0.080
1.652,-0.072
1.669,-0.076
1.686,-0.084
1.702,-0.069
1.719,-0.070
1.736,-0.072
1.752,-0.081
1.769,-0.089
1.786,-0.075
1.803,-0.082
1.819,-0.080
1.836,-0.099
1.853,-0.082
1.869,-0.092
1.886,-0.091
1.903,-0.095
1.919,-0.087
1.936,-0.101
1.953,-0.099
1.969,-0.091
1.986,-0.093
2.003,-0.105
2.020,-0.084
2.036,-0.094
2.053,-0.089
2.070,-0.101
2.086,-0.088
2.103,-0.109
2.120,-0.085
2.136,-0.101
2.153,-0.101
2.170,-0.086
2.186,-0.090
2.203,-0.101
2.220,-0.102
2.236,-0.084
2.253,-0.109
2.270,-0.103
2.287,-0.095
2.303,-0.107
2.320,-0.088
2.337,-0.082
2.353,-0.099
2.370,-0.096
2.387,-0.090
2.403,-0.102
2.420,-0.089
2.437,-0.093
2.453,-0.082
2.470,-0.082
2.487,-0.083
2.503,-0.084
