0.017,0.083
0.034,0.083
0.052,0.106
0.069,0.100
0.086,0.094
0.104,0.092
0.121,0.090
0.139,0.080
0.156,0.085
0.173,0.084
0.191,0.090
0.208,0.101
0.225,0.081
0.243,0.086
0.260,0.093
0.278,0.088
0.295,0.092
0.312,0.083
0.330,0.092
0.347,0.085
0.365,0.088
0.382,0.074
0.399,0.081
0.417,0.080
0.434,0.072
0.452,0.082
0.469,0.082
0.486,0.076
0.504,0.066
0.521,0.081
0.539,0.070
0.556,0.061
0.573,0.065
0.591,0.062
0.608,0.055
0.626,0.076
0.643,0.062
0.660,0.050
0.678,0.065
0.695,0.063
0.713,0.053
0.730,0.048
0.747,0.054
0.765,0.051
0.782,0.048
0.799,0.045
0.817,0.053
0.834,0.047
0.852,0.043
0.869,0.038
0.886,0.032
0.904,0.035
0.921,0.039
0.939,0.040
0.956,0.034
0.973,0.024
0.991,0.036
1.008,0.026
1.026,0.026
1.043,0.024
1.060,0.018
1.078,0.025
1.095,0.015
1.113,0.006
1.130,0.002
1.147,0.008
1.165,0.009
1.182,0.002
1.200,-0.005
1.217,0.009
1.234,-0.004
1.252,-0.002
1.269,-0.003
1.287,-0.014
1.304,-0.007
1.321,-0.018
1.339,-0.022
1.356,-0.026
1.373,-0.021
1.391,-0.031
1.408,-0.026
1.426,-0.019
1.443,-0.025
1.460,-0.033
1.478,-0.023
1.495,-0.029
1.513,-0.035
1.530,-0.031
1.547,-0.040
1.565,-0.040
1.582,-0.037
1.600,-0.038
1.617,-0.038
1.634,-0.045
1.652,-0.040
1.669,-0.056
1.687,-0.044
1.704,-0.051
1.721,-0.059
1.739,-0.063
1.756,-0.062
1.774,-0.072
1.791,-0.070
1.808,-0.073
1.826,-0.075
1.843,-0.060
1.860,-0.064
1.878,-0.066
1.895,-0.073
1.913,-0.077
1.930,-0.081
1.947,-0.081
1.965,-0.086
1.982,-0.072
2.000,-0.077
2.017,-0.073
2.034,-0.077
2.052,-0.085
2.069,-0.092
2.087,-0.090
2.104,-0.086
2.121,-0.077
2.139,-0.081
2.156,-0.078
2.174,-0.079
2.191,-0.087
2.208,-0.079
2.226,-0.099
2.243,-0.096
2.261,-0.092
2.278,-0.087
2.295,-0.102
2.313,-0.092
2.330,-0.096
2.348,-0.085
2.365,-0.085
2.382,-0.091
2.400,-0.100
2.417,-0.087
2.434,-0.094
2.452,-0.088
2.469,-0.087
2.487,-0.094
2.504,-0.088
2.521,-0.096
2.539,-0.099
2.556,-0.101
2.574,-0.087
2.591,-0.086
2.608,-0.093
2.626,-0.082
2.643,-0.098
2.661,-0.101
2.678,-0.076
2.695,-0.082
2.713,-0.090
2.730,-0.080
2.748,-0.079
2.765,-0.081
2.782,-0.090
2.800,-0.077
2.817,-0.087
2.835,-0.074
2.852,-0.087
2.869,-0.077
2.887,-0.082
2.904,-0.069
2.922,-0.086
2.939,-0.064
2.956,-0.081
2.974,-0.080
2.991,-0.069
3.008,-0.073
3.026,-0.070
3.043,-0.053
3.061,-0.063
3.078,-0.057
3.095,-0.051
3.113,-0.054
3.130,-0.067
3.148,-0.044
3.165,-0.057
3.182,-0.057
3.200,-0.050
3.217,-0.058
3.235,-0.058
3.252,-0.049
3.269,-0.044
3.287,-0.039
3.304,-0.029
3.322,-0.032
3.339,-0.032
3.356,-0.031
3.374,-0.025
3.391,-0.023
3.409,-0.020
3.426,-0.035
3.443,-0.017
3.461,-0.025
3.478,-0.011
3.496,-0.011
3.513,-0.014
3.530,-0.011
3.548,-0.008
3.565,-0.002
3.582,-0.005
3.600,-0.011
3.617,0.002
3.635,-0.001
3.652,0.003
3.669,-0.006
3.687,0.009
3.704,0.005
3.722,0.011
3.739,0.015
3.756,0.015
3.774,0.014
3.791,0.018
3.809,0.025
3.826,0.014
3.843,0.030
3.861,0.031
3.878,0.019
3.896,0.033
3.913,0.022
3.930,0.038
3.948,0.045
3.965,0.038
3.983,0.046
4.000,0.047
4.017,0.045
4.035,0.037
4.052,0.052
4.069,0.058
4.087,0.054
4.104,0.047
4.122,0.058
4.139,0.061
