0.017,0.100
0.035,0.097
0.052,0.106
0.070,0.113
0.087,0.109
0.105,0.094
0.123,0.116
0.140,0.095
0.158,0.110
0.176,0.111
0.193,0.109
0.211,0.109
0.228,0.121
0.246,0.119
0.264,0.115
0.281,0.118
0.299,0.120
0.317,0.121
0.334,0.121
0.352,0.126
0.369,0.142
0.387,0.134
0.405,0.133
0.422,0.152
0.440,0.158
0.458,0.150
0.475,0.158
0.493,0.173
0.510,0.162
0.528,0.181
0.546,0.196
0.563,0.191
0.581,0.186
0.599,0.206
0.616,0.211
0.634,0.216
0.651,0.222
0.669,0.236
0.687,0.246
0.704,0.241
0.722,0.259
0.740,0.271
0.757,0.287
0.775,0.280
0.792,0.305
0.810,0.328
0.828,0.309
0.845,0.339
0.863,0.364
0.881,0.368
0.898,0.364
0.916,0.394
0.933,0.410
0.951,0.419
0.969,0.451
0.986,0.480
1.004,0.468
1.022,0.496
1.039,0.528
1.057,0.547
1.074,0.540
1.092,0.587
1.110,0.618
1.127,0.616
1.145,0.646
1.163,0.702
1.180,0.729
1.198,0.712
1.215,0.777
1.233,0.833
1.251,0.822
1.268,0.861
1.286,0.924
1.304,0.953
1.321,0.956
1.339,1.023
1.356,1.093
1.374,1.102
1.392,1.136
1.409,1.245
1.427,1.281
1.444,1.297
1.462,1.383
1.480,1.461
1.497,1.489
1.515,1.542
1.533,1.671
1.550,1.728
1.568,1.757
1.585,1.862
1.603,1.983
1.621,2.016
1.638,2.110
1.656,2.241
1.674,2.323
1.691,2.380
1.709,2.515
1.726,2.620
1.744,2.708
1.762,2.808
1.779,2.935
1.797,3.054
1.815,3.161
1.832,3.259
1.850,3.369
1.867,3.493
1.885,3.588
1.903,3.678
1.920,3.805
1.938,3.919
1.956,3.984
1.973,4.064
1.991,4.202
2.008,4.279
2.026,4.333
2.044,4.425
2.061,4.539
2.079,4.582
2.097,4.639
2.114,4.743
2.132,4.817
2.149,4.818
2.167,4.920
2.185,4.995
2.202,5.026
2.220,5.061
2.238,5.153
2.255,5.189
2.273,5.196
2.290,5.258
2.308,5.340
2.326,5.332
2.343,5.352
2.361,5.443
2.379,5.474
2.396,5.458
2.414,5.506
2.431,5.565
2.449,5.564
2.467,5.589
2.484,5.650
2.502,5.667
2.520,5.668
2.537,5.701
2.555,5.745
2.572,5.739
2.590,5.754
2.608,5.803
2.625,5.805
2.643,5.817
2.661,5.834
2.678,5.878
2.696,5.870
2.713,5.877
2.731,5.907
2.749,5.930
2.766,5.926
2.784,5.944
2.802,5.968
2.819,5.965
2.837,5.970
2.854,5.994
2.872,6.005
2.890,6.010
